iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ZAF,Africa,South Africa,2021-01-06,1149591.0,21832.0,15775.714,31368.0,844.0,476.429,19193.796,364.511,263.394,523.726,14.092,7.955,1.16,1802.0,30.087,13211.0,220.573,,,,,6898207.0,70060.0,116.147,1.18,49207.0,0.829,0.3206,3.1,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-07,1170590.0,20999.0,16204.143,31809.0,441.0,477.143,19544.4,350.603,270.548,531.089,7.363,7.966,1.14,1847.0,30.838,13487.0,225.182,,,,,6967478.0,69271.0,117.313,1.166,51181.0,0.862,0.3166,3.2,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-08,1192570.0,21980.0,16954.714,32425.0,616.0,505.429,19911.382,366.982,283.079,541.374,10.285,8.439,1.12,1847.0,30.838,13487.0,225.182,,,,,7043680.0,76202.0,118.596,1.283,54909.0,0.925,0.3088,3.2,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-09,1214176.0,21606.0,17898.143,32824.0,399.0,521.286,20272.12,360.738,298.831,548.036,6.662,8.703,1.1,2054.0,34.294,14995.0,250.359,,,18184.0,303.604,7120847.0,77167.0,119.895,1.299,59231.0,0.997,0.3022,3.3,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-10,1231597.0,17421.0,18692.714,33163.0,339.0,512.286,20562.984,290.864,312.097,553.696,5.66,8.553,1.07,2085.0,34.812,15163.0,253.164,,,,,7183893.0,63046.0,120.957,1.062,63006.0,1.061,0.2967,3.4,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,76992.195,14.2,131.89,1296.3339
ZAF,Africa,South Africa,2021-01-11,1246643.0,15046.0,19042.0,33579.0,416.0,509.714,20814.195,251.211,317.929,560.642,6.946,8.51,1.05,2125.0,35.479,15969.0,266.622,,,,,7236389.0,52496.0,121.841,0.884,65160.0,1.097,0.2922,3.4,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-12,1259748.0,13105.0,18855.571,34334.0,755.0,544.286,21032.999,218.804,314.816,573.247,12.606,9.088,1.01,2125.0,35.479,15969.0,266.622,,,,,7287060.0,50671.0,122.694,0.853,65559.0,1.104,0.2876,3.5,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-13,1278303.0,18555.0,18387.429,35140.0,806.0,538.857,21342.797,309.798,307.0,586.704,13.457,8.997,0.98,2270.0,37.9,16600.0,277.157,,,,,7358741.0,71681.0,123.901,1.207,65791.0,1.108,0.2795,3.6,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-14,1296806.0,18503.0,18030.857,35852.0,712.0,577.571,21651.727,308.93,301.047,598.592,11.888,9.643,0.95,2313.0,38.618,16896.0,282.099,,,,,7433571.0,74830.0,125.161,1.26,66585.0,1.121,0.2708,3.7,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-15,1311686.0,14880.0,17016.571,36467.0,615.0,577.429,21900.166,248.439,284.112,608.86,10.268,9.641,0.92,2421.0,40.421,17147.0,286.29,,,,,7498780.0,65209.0,126.259,1.098,65014.0,1.095,0.2617,3.8,people tested,,,,,,,,,,,,,,63.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-16,1325659.0,13973.0,15926.143,36851.0,384.0,575.286,22133.462,233.296,265.906,615.272,6.411,9.605,0.9,2437.0,40.689,17222.0,287.542,,,16857.0,281.448,7558774.0,59994.0,127.269,1.01,62561.0,1.053,0.2546,3.9,people tested,,,,,,,,,,,,,,63.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-17,1337926.0,12267.0,15189.857,37105.0,254.0,563.143,22338.274,204.812,253.613,619.512,4.241,9.402,0.88,2409.0,40.221,17047.0,284.62,,,,,7613470.0,54696.0,128.19,0.921,61368.0,1.033,0.2475,4.0,people tested,,,,,,,,,,,,,,63.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,92728.9,16.82,170.71,1561.2961
ZAF,Africa,South Africa,2021-01-18,1346936.0,9010.0,14327.571,37449.0,344.0,552.857,22488.707,150.433,239.216,625.256,5.743,9.231,0.85,2368.0,39.537,16934.0,282.733,,,,,7653371.0,39901.0,128.861,0.672,59569.0,1.003,0.2405,4.2,people tested,,,,,,,,,,,,,,63.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-19,1356716.0,9780.0,13852.571,38288.0,839.0,564.857,22651.996,163.289,231.285,639.264,14.008,9.431,0.83,2407.0,40.188,17285.0,288.594,,,,,7700019.0,46648.0,129.647,0.785,58994.0,0.993,0.2348,4.3,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-20,1369426.0,12710.0,13017.571,38854.0,566.0,530.571,22864.204,212.209,217.344,648.714,9.45,8.859,0.8,2451.0,40.922,17114.0,285.739,,,,,7762073.0,62054.0,130.692,1.045,57619.0,0.97,0.2259,4.4,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-21,1380807.0,11381.0,12000.143,39501.0,647.0,521.286,23054.224,190.019,200.357,659.516,10.802,8.703,0.78,2471.0,41.256,18034.0,301.099,,,,,7820613.0,58540.0,131.677,0.986,55292.0,0.931,0.217,4.6,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-22,1392568.0,11761.0,11554.571,40076.0,575.0,515.571,23250.588,196.364,192.917,669.117,9.6,8.608,0.77,2457.0,41.023,16956.0,283.101,,,,,7882864.0,62251.0,132.725,1.048,54869.0,0.924,0.2106,4.7,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-23,1404839.0,12271.0,11311.429,40574.0,498.0,531.857,23455.467,204.879,188.858,677.431,8.315,8.88,0.75,2460.0,41.073,16788.0,280.296,,,11889.0,198.501,7947007.0,64143.0,133.805,1.08,55462.0,0.934,0.2039,4.9,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-24,1412986.0,8147.0,10722.857,40874.0,300.0,538.429,23591.491,136.024,179.031,682.44,5.009,8.99,0.73,2380.0,39.737,16550.0,276.322,,,,,7993126.0,46119.0,134.582,0.777,54237.0,0.913,0.1977,5.1,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,105538.195,18.83,142.33,1776.969
ZAF,Africa,South Africa,2021-01-25,1417537.0,4551.0,10085.857,41117.0,243.0,524.0,23667.475,75.984,168.395,686.497,4.057,8.749,0.71,2417.0,40.355,15966.0,266.571,,,,,8019239.0,26113.0,135.022,0.44,52267.0,0.88,0.193,5.2,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-26,1423578.0,6041.0,9551.714,41797.0,680.0,501.286,23768.337,100.862,159.477,697.851,11.353,8.37,0.69,2401.0,40.088,15952.0,266.338,,,,,8058768.0,39529.0,135.687,0.666,51250.0,0.863,0.1864,5.4,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-27,1430648.0,7070.0,8746.0,42550.0,753.0,528.0,23886.379,118.042,146.025,710.423,12.572,8.816,0.67,2383.0,39.787,15808.0,263.933,,,,,8107833.0,49065.0,136.513,0.826,49394.0,0.832,0.1771,5.6,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-28,1437798.0,7150.0,8141.571,43105.0,555.0,514.857,24005.757,119.378,135.933,719.69,9.266,8.596,0.65,2388.0,39.871,15473.0,258.34,,,,,8156239.0,48406.0,137.328,0.815,47947.0,0.807,0.1698,5.9,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-29,1443939.0,6141.0,7338.714,43633.0,528.0,508.143,24108.288,102.531,122.529,728.505,8.816,8.484,0.64,2346.0,39.169,15164.0,253.181,,,,,8203584.0,47345.0,138.125,0.797,45817.0,0.771,0.1602,6.2,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-30,1449236.0,5297.0,6342.429,43951.0,318.0,482.429,24196.728,88.44,105.894,733.814,5.309,8.055,0.63,2296.0,38.334,14889.0,248.59,,,7328.0,122.35,8245124.0,41540.0,138.825,0.699,42588.0,0.717,0.1489,6.7,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-01-31,1453761.0,4525.0,5825.0,44164.0,213.0,470.0,24272.278,75.55,97.255,737.371,3.556,7.847,0.62,2242.0,37.433,14590.0,243.597,,,,,8279200.0,34076.0,139.399,0.574,40868.0,0.688,0.1425,7.0,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,112505.09,19.77,78.69,1894.2721
ZAF,Africa,South Africa,2021-02-01,1456309.0,2548.0,5538.857,44399.0,235.0,468.857,24314.82,42.542,92.478,741.294,3.924,7.828,0.62,2200.0,36.732,14285.0,238.505,,,,,8300749.0,21549.0,139.761,0.363,40216.0,0.677,0.1377,7.3,people tested,,,,,,,,,,,,,,72.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-02,1458958.0,2649.0,5054.286,44946.0,547.0,449.857,24359.048,44.228,84.387,750.427,9.133,7.511,0.61,2164.0,36.131,13885.0,231.827,,,,,8329691.0,28942.0,140.249,0.487,38703.0,0.652,0.1306,7.7,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-03,1463016.0,4058.0,4624.0,45344.0,398.0,399.143,24426.801,67.753,77.203,757.072,6.645,6.664,0.6,2141.0,35.747,13464.0,224.798,,,,,8369287.0,39596.0,140.915,0.667,37351.0,0.629,0.1238,8.1,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-04,1466767.0,3751.0,4138.429,45605.0,261.0,357.143,24489.429,62.627,69.096,761.43,4.358,5.963,0.59,2098.0,35.029,12893.0,215.264,,,,,8400319.0,31032.0,141.438,0.522,34869.0,0.587,0.1187,8.4,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-05,1470516.0,3749.0,3796.714,45902.0,297.0,324.143,24552.023,62.594,63.391,766.389,4.959,5.412,0.59,2057.0,34.344,12564.0,209.771,,,,,8436569.0,36250.0,142.048,0.61,33284.0,0.56,0.1141,8.8,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-06,1473700.0,3184.0,3494.857,46180.0,278.0,318.429,24605.183,53.161,58.351,771.03,4.642,5.317,0.59,1957.0,32.674,12191.0,203.543,,,5284.0,88.223,8469756.0,33187.0,142.607,0.559,32090.0,0.54,0.1089,9.2,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-07,1476135.0,2435.0,3196.286,46290.0,110.0,303.714,24645.839,40.655,53.366,772.867,1.837,5.071,0.6,1912.0,31.923,12080.0,201.69,,,,,8495811.0,26055.0,143.046,0.439,30944.0,0.521,0.1033,9.7,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,117158.195,20.26,50.69,1972.6173
ZAF,Africa,South Africa,2021-02-08,1477511.0,1376.0,3028.857,46473.0,183.0,296.286,24668.813,22.974,50.57,775.922,3.055,4.947,0.6,1898.0,31.689,11835.0,197.599,,,,,8511410.0,15599.0,143.308,0.263,30094.0,0.507,0.1006,9.9,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-09,1479253.0,1742.0,2899.286,46869.0,396.0,274.714,24697.897,29.085,48.407,782.534,6.612,4.587,0.6,1839.0,30.704,11618.0,193.976,,,,,8538269.0,26859.0,143.761,0.452,29797.0,0.502,0.0973,10.3,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-10,1482412.0,3159.0,2770.857,47145.0,276.0,257.286,24750.641,52.743,46.263,787.142,4.608,4.296,0.61,1833.0,30.604,11631.0,194.193,,,,,8573464.0,35195.0,144.353,0.593,29168.0,0.491,0.095,10.5,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-11,1484900.0,2488.0,2590.429,47382.0,237.0,253.857,24792.181,41.54,43.25,791.099,3.957,4.238,0.61,1711.0,28.567,10662.0,178.015,,,,,8605729.0,32265.0,144.896,0.543,29344.0,0.494,0.0883,11.3,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-12,1487681.0,2781.0,2452.143,47670.0,288.0,252.571,24838.613,46.432,40.941,795.908,4.809,4.217,0.62,1641.0,27.398,10258.0,171.27,,,,,8641447.0,35718.0,145.498,0.601,29268.0,0.493,0.0838,11.9,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-13,1490063.0,2382.0,2337.571,47821.0,151.0,234.429,24878.383,39.77,39.029,798.429,2.521,3.914,0.63,1641.0,27.398,10258.0,171.27,,,3922.0,65.482,8672596.0,31149.0,146.022,0.524,28977.0,0.488,0.0807,12.4,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-14,1491807.0,1744.0,2238.857,47899.0,78.0,229.857,24907.501,29.118,37.38,799.731,1.302,3.838,0.64,1562.0,26.079,10075.0,168.214,,,,,8697066.0,24470.0,146.434,0.412,28751.0,0.484,0.0779,12.8,people tested,,,,,,,,,,,,,,64.81,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,120047.3,20.43,31.09,2021.2617
ZAF,Africa,South Africa,2021-02-15,1492909.0,1102.0,2199.714,48094.0,195.0,231.571,24925.901,18.399,36.727,802.987,3.256,3.866,0.65,1518.0,25.345,10001.0,166.979,,,,,8712844.0,15778.0,146.7,0.266,28776.0,0.485,0.0764,13.1,people tested,,,,,,,,,,,,,,56.48,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-16,1494119.0,1210.0,2123.714,48313.0,219.0,206.286,24946.103,20.202,35.458,806.643,3.656,3.444,0.65,1501.0,25.061,9666.0,161.385,,,,,8737330.0,24486.0,147.112,0.412,28437.0,0.479,0.0747,13.4,people tested,0.0,0.0,,,,,0.0,0.0,,,,,,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-17,1496439.0,2320.0,2003.857,48478.0,165.0,190.429,24984.838,38.735,33.457,809.398,2.755,3.179,0.66,1464.0,24.443,9571.0,159.799,,,,,8772743.0,35413.0,147.709,0.596,28468.0,0.479,0.0704,14.2,people tested,,,,,,1130.0,,,,,19.0,1130.0,0.002,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-18,1498766.0,2327.0,1980.857,48708.0,230.0,189.429,25023.69,38.852,33.073,813.238,3.84,3.163,0.67,1414.0,23.608,9172.0,153.138,,,,,8807299.0,34556.0,148.29,0.582,28796.0,0.485,0.0688,14.5,people tested,2260.0,2260.0,2260.0,,,1130.0,0.0,0.0,0.0,,19.0,1130.0,0.002,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-19,1500677.0,1911.0,1856.571,48859.0,151.0,169.857,25055.597,31.906,30.998,815.759,2.521,2.836,0.68,1379.0,23.024,9013.0,150.483,,,,,8838937.0,31638.0,148.823,0.533,28213.0,0.475,0.0658,15.2,people tested,6524.0,6524.0,6524.0,,4264.0,2175.0,0.01,0.01,0.01,,36.0,2175.0,0.004,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-20,1502367.0,1690.0,1757.714,48940.0,81.0,159.857,25083.813,28.217,29.347,817.112,1.352,2.669,0.68,1352.0,22.573,8906.0,148.696,,,3025.0,50.506,8867659.0,28722.0,149.307,0.484,27866.0,0.469,0.0631,15.9,people tested,10414.0,10414.0,10414.0,,3890.0,2604.0,0.02,0.02,0.02,,43.0,2604.0,0.004,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-21,1503796.0,1429.0,1712.714,49053.0,113.0,164.857,25107.672,23.859,28.596,818.998,1.887,2.752,0.69,1327.0,22.156,8719.0,145.574,,,,,8892515.0,24856.0,149.725,0.419,27921.0,0.47,0.0613,16.3,people tested,15388.0,15388.0,15388.0,,4974.0,3078.0,0.03,0.03,0.03,,51.0,3078.0,0.005,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,122532.8,20.54,27.75,2063.1106
ZAF,Africa,South Africa,2021-02-22,1504588.0,792.0,1668.429,49150.0,97.0,150.857,25120.895,13.223,27.856,820.618,1.62,2.519,0.7,1300.0,21.705,8662.0,144.622,,,,,8907857.0,15342.0,149.983,0.258,27859.0,0.469,0.0599,16.7,people tested,23059.0,23059.0,23059.0,,7671.0,3843.0,0.04,0.04,0.04,,64.0,3843.0,0.006,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-23,1505586.0,998.0,1638.143,49413.0,263.0,157.143,25137.558,16.663,27.351,825.009,4.391,2.624,0.71,1291.0,21.555,8539.0,142.569,,,,,8932950.0,25093.0,150.406,0.422,27946.0,0.471,0.0586,17.1,people tested,32315.0,32315.0,32315.0,,9256.0,4616.0,0.05,0.05,0.05,,77.0,4616.0,0.008,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-24,1507448.0,1862.0,1572.714,49523.0,110.0,149.286,25168.647,31.088,26.258,826.846,1.837,2.493,0.72,1257.0,20.987,8299.0,138.562,,,,,8967460.0,34510.0,150.987,0.581,27817.0,0.468,0.0565,17.7,people tested,41809.0,41809.0,41809.0,,9494.0,5811.0,0.07,0.07,0.07,,97.0,5811.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-25,1509124.0,1676.0,1479.714,49667.0,144.0,137.0,25196.629,27.983,24.706,829.25,2.404,2.287,0.73,1213.0,20.252,8107.0,135.356,,,,,8999322.0,31862.0,151.523,0.536,27432.0,0.462,0.0539,18.5,people tested,52647.0,52647.0,52647.0,,10838.0,7198.0,0.09,0.09,0.09,,120.0,7198.0,0.012,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-26,1510778.0,1654.0,1443.0,49784.0,117.0,132.143,25224.245,27.616,24.093,831.203,1.953,2.206,0.74,1172.0,19.568,7892.0,131.766,,,,,9028074.0,28752.0,152.008,0.484,27020.0,0.455,0.0534,18.7,people tested,63648.0,63648.0,63648.0,,11001.0,8161.0,0.11,0.11,0.11,,136.0,8161.0,0.014,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-27,1512225.0,1447.0,1408.286,49941.0,157.0,143.0,25248.404,24.159,23.513,833.825,2.621,2.388,0.75,1129.0,18.85,7637.0,127.509,,,2435.0,40.655,9054643.0,26569.0,152.455,0.447,26712.0,0.45,0.0527,19.0,people tested,67303.0,67303.0,67303.0,,3655.0,8127.0,0.11,0.11,0.11,,136.0,8127.0,0.014,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-02-28,1513393.0,1168.0,1371.0,49993.0,52.0,134.286,25267.905,19.501,22.89,834.693,0.868,2.242,0.76,1088.0,18.165,7392.0,123.418,,,,,9077479.0,22836.0,152.839,0.384,26423.0,0.445,0.0519,19.3,people tested,70527.0,70527.0,70527.0,,3224.0,7877.0,0.12,0.12,0.12,,132.0,7877.0,0.013,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,124347.5,20.54,20.37,2093.6653
ZAF,Africa,South Africa,2021-03-01,1513959.0,566.0,1338.714,50077.0,84.0,132.429,25277.356,9.45,22.351,836.095,1.402,2.211,0.77,1056.0,17.631,7343.0,122.6,,,,,9090273.0,12794.0,153.055,0.215,26059.0,0.439,0.0514,19.5,people tested,73047.0,73047.0,73047.0,,2520.0,7141.0,0.12,0.12,0.12,,119.0,7141.0,0.012,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-02,1514815.0,856.0,1318.429,50271.0,194.0,122.571,25291.647,14.292,22.013,839.334,3.239,2.046,0.78,1060.0,17.698,7216.0,120.48,,,,,9114026.0,23753.0,153.455,0.4,25868.0,0.436,0.051,19.6,people tested,76037.0,76037.0,76037.0,,2990.0,6246.0,0.13,0.13,0.13,,104.0,6246.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
